"customer_id","orderid","purchasedatetime","transactiontotal","numberofitems","productcode","productcategory","cc_number"
"kdj3ua5ulhcyyx0a","xqltspw8rclj1dge","2019-08-31 02:46:51","1725.0","3","771241784","PR771","6348 2024 5295 9758"
"kdj3ua5ulhcyyx0a","qzw77pdoj74erfy5","2019-11-21 09:14:13","1296.55","7","849497052","PR849","2177 4882 1398 1884"
"kdj3ua5ulhcyyx0a","dxfgdut24i3f2350","2020-12-23 18:27:22","1128.31","10","758142884","PR758","9047 4432 1336 8963"
"kdj3ua5ulhcyyx0a","6o2wr0f71tggwmyo","2020-11-26 08:52:30","1227.78","13","816043578","PR816","8091 3572 4513 6869"
"1o41q7pro7iqq4sa","n3jk5kpigmh8lb2y","2022-03-09 23:21:31","1324.33","14","712321048","PR712","3983 4132 6897 4859"
"1o41q7pro7iqq4sa","0ov1isoumd2l3l9h","2018-09-16 17:10:41","836.45","11","883915306","PR883","1301 7187 5897 6712"
"1o41q7pro7iqq4sa","brzrhlsawn3gm2ty","2022-04-20 00:33:19","425.04","6","841879717","PR841","5174 2445 5672 9695"
"1o41q7pro7iqq4sa","vftdnynqwhwszmkk","2021-07-18 03:03:17","1020.09","11","801430970","PR801","2718 6970 6328 1668"
"1o41q7pro7iqq4sa","2geo0ehkd73h5zy9","2023-01-28 12:38:25","1235.11","2","888443727","PR888","1134 5138 7057 6911"
"1o41q7pro7iqq4sa","tgdxxncdxxdkr7z6","2022-03-21 15:51:38","1146.45","4","819129150","PR819","2601 7890 6056 1157"
"1o41q7pro7iqq4sa","rkpotl16itadbpho","2020-10-25 14:30:34","289.79","11","704245548","PR704","7611 6492 7360 2768"
"1o41q7pro7iqq4sa","rftyv7m9bmsz4ntu","2021-08-30 01:36:51","1155.5","14","828232557","PR828","4509 9398 8227 5311"
"1o41q7pro7iqq4sa","g1b5rox9jgu8fnnw","2020-12-19 00:07:49","1209.93","7","716677870","PR716","5379 4831 8227 1924"
"1o41q7pro7iqq4sa","7jc17rdgpf2vk650","2022-09-07 21:00:44","810.07","15","814713438","PR814","1373 1365 7001 7535"
"ay8u71ui00rfilqf","xm0eqomcg67uhsh2","2019-06-27 06:47:55","719.83","12","871205059","PR871","3017 7283 6876 4512"
"ay8u71ui00rfilqf","tzfadldtswlus3vr","2019-09-06 06:53:17","1106.06","11","823092994","PR823","3882 9894 5776 2883"
"qqrko1yt11v3vnny","psyebq0b8633mfkw","2019-01-27 17:13:14","1443.08","3","744735175","PR744","4670 7089 9243 6456"
"qqrko1yt11v3vnny","aszvdigu6h8l4z39","2023-01-15 12:41:29","1093.66","6","791033298","PR791","5995 6968 9061 1275"
"qqrko1yt11v3vnny","dzwihfqyugi9ttfi","2021-11-20 06:27:00","1719.23","15","836797871","PR836","1849 9968 7083 3794"
"qqrko1yt11v3vnny","xciz7qwvibvgi6a7","2019-10-18 23:37:37","629.61","3","810153274","PR810","5741 3071 7160 6083"
"q1qhm4irly5b5jai","2looygwlxc4lakn5","2019-04-08 16:23:05","885.72","9","739219422","PR739","7928 1737 6255 2631"
"q1qhm4irly5b5jai","o5skn15yf1revt0u","2019-09-22 16:37:45","1534.24","13","797559602","PR797","5564 9958 7869 9372"
"q1qhm4irly5b5jai","x1mo24ozqjyjlt3g","2019-12-01 04:01:13","1437.61","15","887375858","PR887","5059 5833 7196 3514"
"v1rzuxdmhmcvjcxa","a22z88rsr97203nx","2020-05-30 05:53:06","1282.81","4","870369568","PR870","5138 8392 1339 8147"
"v1rzuxdmhmcvjcxa","6h4bizghz90piqry","2020-05-02 09:34:37","1447.07","15","837509769","PR837","3486 7123 1378 8958"
"v1rzuxdmhmcvjcxa","0bjtuniu9ixhibxa","2021-10-23 12:32:51","1412.58","3","753666842","PR753","7819 1642 8601 3308"
"mrtadmqbsezddbal","x5m10nnmqc9ew4pw","2022-08-30 03:32:46","871.36","3","759696880","PR759","6984 9080 6218 8897"
"mrtadmqbsezddbal","lscyyzmr5uu6u0g1","2021-10-03 23:09:25","1071.54","8","786882823","PR786","1800 9941 7880 5414"
"mrtadmqbsezddbal","pk8om99natw9f92e","2022-11-03 03:06:21","1818.36","10","758770565","PR758","5937 1277 5875 4576"
"kszd14pe6mr37gmg","8xis0gwtxf7i5rkb","2022-01-10 01:50:40","1079.83","6","709787155","PR709","8526 3203 7895 1141"
"kszd14pe6mr37gmg","h4mcxrz1d8ynhtfm","2020-02-08 11:24:46","999.07","2","725127470","PR725","4808 3836 8687 8927"
"kszd14pe6mr37gmg","8n1itec4iimz3nl8","2019-12-08 16:38:25","857.47","3","788370324","PR788","5601 8457 6188 4073"
"kszd14pe6mr37gmg","ibt40dluco5bsk0f","2018-05-28 08:44:35","1111.63","12","752078006","PR752","2578 3784 3854 3391"
"kszd14pe6mr37gmg","fwp2k1jnteusvx6q","2022-06-27 09:20:47","907.02","14","768200930","PR768","7633 1553 9556 7918"
"wy1p5a0okr043gsx","ufemxvy0jvq0kofl","2021-08-23 16:49:41","738.32","8","817462625","PR817","9947 7163 1904 3539"
"wy1p5a0okr043gsx","ekcxw6phg7h2xunk","2021-04-29 23:54:53","1588.84","10","868049270","PR868","8280 7248 6707 6917"
"wy1p5a0okr043gsx","bk4fd7v800708wo9","2022-03-23 21:09:06","1845.82","4","867480689","PR867","3056 7497 6223 5837"
"wy1p5a0okr043gsx","dbauw0nsdajrkuiv","2022-10-20 11:53:41","1458.34","14","721727834","PR721","5295 5658 1715 4304"
"wy1p5a0okr043gsx","p66a3d5m2hau63cv","2020-03-05 16:57:15","1215.62","7","856419211","PR856","5023 5979 2290 3009"
"qn0uf8lb31jqveuw","mjhhu7gwl41qp0ec","2022-10-27 15:26:46","781.73","11","882780924","PR882","6267 1002 6155 5639"
"qn0uf8lb31jqveuw","xq1eezcnbz15oict","2021-06-07 07:21:36","1011.22","3","750921874","PR750","7468 7013 4436 9708"
"qn0uf8lb31jqveuw","i45xmp5i6cynoxzs","2021-09-22 00:51:57","1435.76","4","849698580","PR849","5526 8465 4076 4411"
"qn0uf8lb31jqveuw","dgqd57k8qtqgldx6","2022-03-16 21:08:29","939.93","9","740796466","PR740","9933 3057 8111 8385"
"qn0uf8lb31jqveuw","361pdc8kc2dnl4cx","2022-01-28 05:30:28","976.47","14","863524512","PR863","2990 4101 4319 1547"
"qn0uf8lb31jqveuw","da5r18hys14v86u6","2021-05-25 16:23:40","957.41","14","784513347","PR784","6944 4224 9952 3692"
"sue4en2qvr77fxph","kx33q3qglry7z91p","2023-02-15 22:56:13","1953.65","4","728861297","PR728","7377 4680 7312 5151"
"sue4en2qvr77fxph","zjqy7lhusvz2zmq4","2021-12-16 08:19:32","1461.38","2","719366610","PR719","5260 7054 9709 9354"
"sue4en2qvr77fxph","i71dquucgnnihyw7","2021-08-22 09:25:52","672.69","4","847562138","PR847","1249 7400 3230 5346"
"sue4en2qvr77fxph","7424qy1jxxv8ecdr","2018-05-03 03:56:38","935.01","6","701762294","PR701","6984 1658 3470 8700"
"sue4en2qvr77fxph","w18u5qsurdeh343q","2018-10-06 12:11:15","1174.96","4","865018933","PR865","6912 7508 4864 7785"
"sue4en2qvr77fxph","l6c767h67e46w9da","2022-03-11 09:13:16","507.24","1","784187559","PR784","2717 2289 7619 9824"
"sue4en2qvr77fxph","8qo2kkl8arylmgfw","2018-07-05 16:31:32","1138.52","13","790395712","PR790","2580 5825 1177 2413"
"sue4en2qvr77fxph","osh31qctxh61kyka","2018-06-02 07:50:10","863.87","12","730154379","PR730","5583 2222 9731 3570"
"bhu2ptl317rk35w9","akso835fcnd3tncu","2018-07-31 18:56:20","1676.79","7","834809243","PR834","5635 6481 5905 7017"
"1852itmrfdxv2zig","gi3vxpdm75ais3wg","2022-06-12 19:58:24","1440.76","12","811439724","PR811","2927 9081 4330 6210"
"cyy689lxqt2d8kkd","8jdvzxaio3yq8km8","2021-05-18 02:39:57","1292.34","13","843317477","PR843","1230 3963 4786 7522"
"cyy689lxqt2d8kkd","xlvpd2v25y346yp7","2021-03-08 11:10:40","1237.78","13","855457733","PR855","3702 3231 3973 3889"
"cyy689lxqt2d8kkd","cofm1irvhtxuf0yj","2021-11-08 11:04:46","1423.91","3","822900724","PR822","4589 1897 8353 5785"
"cyy689lxqt2d8kkd","sam9vvk0u9cc15se","2023-01-14 23:45:23","940.52","2","839367063","PR839","3935 4682 9176 3589"
"cyy689lxqt2d8kkd","cilo9aclei5hin1t","2019-12-10 00:38:50","432.64","10","726556067","PR726","8455 3944 8950 8463"
"cyy689lxqt2d8kkd","kyerhr0yc2asi6m8","2022-01-31 02:31:40","1165.53","15","851838454","PR851","1598 9894 4601 1349"
"cyy689lxqt2d8kkd","xamisndr70nhawgr","2021-03-18 02:18:19","1317.08","11","716002846","PR716","4144 1563 3701 1353"
"dnjc4uhskgc94r6p","rqt81jsrg96zojwi","2020-09-29 15:30:08","353.01","3","797134660","PR797","3649 4761 7944 4538"
"dnjc4uhskgc94r6p","rm84ypivtw1fgceu","2018-04-25 07:41:43","949.06","3","837634188","PR837","9855 7226 4389 8796"
"dnjc4uhskgc94r6p","03zj2kof2vp093h1","2018-06-13 22:14:37","433.67","1","861479687","PR861","9029 6441 5298 6346"
"dnjc4uhskgc94r6p","8wt47av4iai1qukt","2021-08-19 03:56:09","1202.68","10","821174362","PR821","7361 1225 3026 1789"
"dnjc4uhskgc94r6p","i3r2mxp2h57ba2i4","2019-08-27 07:20:43","1298.66","10","876414481","PR876","5482 2196 9699 1947"
"lawdfax3p5pj35gh","d8azg3gofkqe14h5","2021-12-11 15:50:32","1294.14","7","856576539","PR856","3508 9192 4924 6799"
"lawdfax3p5pj35gh","4stmydi39bi0cx68","2019-12-09 10:33:14","949.78","12","760336562","PR760","5095 6644 6926 3667"
"lawdfax3p5pj35gh","b5rqkctxn6zp4h8z","2022-04-27 21:27:09","735.51","2","786679441","PR786","1705 6826 6722 4533"
"lawdfax3p5pj35gh","tu48i7gexjr78cvw","2022-08-15 04:08:52","373.28","12","784479369","PR784","8148 2467 7409 3669"
"lawdfax3p5pj35gh","7dfw39qxosxon06p","2021-01-31 16:24:42","1243.06","6","733642836","PR733","8444 2583 7704 1409"
"lawdfax3p5pj35gh","i5ttpa2jr539sudc","2021-05-13 17:07:23","1470.16","2","724307697","PR724","7704 7734 7770 6554"
"lawdfax3p5pj35gh","38tuil4e2xaa1ih1","2021-07-31 02:03:35","693.26","11","819029302","PR819","8377 2757 4343 8946"
"lawdfax3p5pj35gh","65hw49x2qe774fen","2020-07-25 00:19:05","562.25","9","849629313","PR849","2918 7618 1003 2935"
"lawdfax3p5pj35gh","38gqz7ym8zswc9qu","2020-03-02 22:59:45","595.2","3","741644438","PR741","1077 7181 7693 1278"
"lawdfax3p5pj35gh","8he7a3sxwq2rr4m2","2020-06-29 21:47:56","794.75","11","798747901","PR798","4671 8497 3031 4663"
"cwlrwtzwbv7zm7c9","m20egabw8gqr0t8n","2018-07-12 13:10:04","212.6","11","831268630","PR831","4143 7095 2028 9713"
"cwlrwtzwbv7zm7c9","1ollpfkoxopwmu7j","2019-01-15 11:06:40","604.59","2","710860116","PR710","2598 9836 6481 9312"
"cwlrwtzwbv7zm7c9","l8upieaez8ilizuy","2019-03-16 02:46:30","820.28","3","833783588","PR833","9668 1277 5803 4657"
"cwlrwtzwbv7zm7c9","6jvf904hcmoixz8u","2019-03-23 05:25:21","740.59","10","826193981","PR826","7966 1438 2407 8954"
"cwlrwtzwbv7zm7c9","gir9b1o6uek3f55p","2021-06-15 22:03:33","684.85","13","836688892","PR836","1283 8171 1927 4640"
"cwlrwtzwbv7zm7c9","o625z5vnvr1imoju","2020-01-06 06:03:43","1250.64","13","897535277","PR897","7925 9102 1224 3181"
"cwlrwtzwbv7zm7c9","jot3ryd3gnmi9dy3","2022-05-29 15:35:51","1391.72","1","809274237","PR809","9651 7655 1562 1098"
"wx52033pfsjsjeuz","bfkwllp3jj6inbg4","2018-08-15 11:57:04","1509.82","8","868533696","PR868","7610 6301 4824 7873"
"wx52033pfsjsjeuz","59lg3o6fn5mxnhyd","2022-10-12 18:19:39","910.77","15","803172561","PR803","3235 4169 2697 9681"
"yrtp8lltivxo310s","28jaqwmpn37w8n4y","2019-06-14 14:37:01","1644.74","4","702081718","PR702","7015 2085 8501 9324"
"yrtp8lltivxo310s","jevh0zj61e944jpv","2018-06-17 05:44:45","1632.24","14","835521048","PR835","9901 5340 8492 2089"
"yrtp8lltivxo310s","qr3lecqt3k7io0tf","2018-11-09 21:09:00","1303.53","4","746653699","PR746","3607 7140 1209 7087"
"8v3yypmlghad1bg6","5loirn5qm9owa8nn","2019-03-20 20:09:06","729.78","11","785810086","PR785","8346 5252 2283 9397"
"8v3yypmlghad1bg6","q8du0o3bby4x5vkq","2022-10-03 07:45:04","1272.29","4","828273464","PR828","2720 5928 1689 7998"
"8v3yypmlghad1bg6","uoxtcobt9fvxpeix","2022-01-17 20:42:45","686.14","8","844417956","PR844","6629 2340 2220 3837"
"qw7gak2hothtc0r7","tal58pa7g4ltsg9z","2021-02-10 21:40:27","1222.02","7","803881261","PR803","6045 2300 6305 9631"
"qw7gak2hothtc0r7","pjcmds5s2g8zdpyo","2020-07-20 18:32:04","1136.17","7","739229675","PR739","7342 3755 9330 2560"
"qw7gak2hothtc0r7","6bd7y853q2nzely9","2020-01-08 03:36:59","879.81","13","832718615","PR832","8572 8890 7976 3985"
"qw7gak2hothtc0r7","jl8by9lc1j6in6mx","2021-03-03 10:06:17","941.33","4","845343931","PR845","6139 3268 3450 2412"
"qw7gak2hothtc0r7","udo8t3qk8899kmbs","2021-07-14 05:21:29","1771.73","8","876019250","PR876","6971 7794 5991 2313"
"pyz4xbpgm0gb7d2t","18aou65n2zkq2lfa","2018-10-27 06:36:02","948.9","13","705744805","PR705","2289 5718 1868 3419"
"pyz4xbpgm0gb7d2t","a6bzbrdl482zfit1","2022-03-01 11:50:14","593.75","7","703327156","PR703","1786 7117 4010 7314"
"pyz4xbpgm0gb7d2t","4hh4kmedq85az9dc","2019-10-10 16:32:58","724.03","5","832288462","PR832","8362 3159 1373 2353"
"pyz4xbpgm0gb7d2t","u48fd4i4m8w8ih31","2019-08-30 15:38:34","1670.34","1","843515991","PR843","7037 7640 1260 6177"
"pyz4xbpgm0gb7d2t","uvpvulzz8hg1cehr","2021-12-22 14:19:49","1581.45","15","706006693","PR706","5886 7372 8445 5492"
"u63dntg92fd1x972","xu7kxbsaob62er4n","2019-11-18 03:11:50","1756.4","7","884397654","PR884","2600 4358 1563 6062"
"u63dntg92fd1x972","xilivk5p3i9a2lii","2019-08-18 01:55:11","1413.11","3","757592782","PR757","7363 1299 6810 7774"
"u63dntg92fd1x972","jz7kpj5zgnd9f1rt","2018-06-27 13:53:08","703.06","9","869750274","PR869","5616 9195 8083 2333"
"u63dntg92fd1x972","paw4b34syzbdpido","2019-09-21 08:59:23","1123.83","1","739627687","PR739","8047 9955 8013 2465"
"u63dntg92fd1x972","esov7qdmip7f6edb","2021-06-25 13:25:15","1638.11","14","839932240","PR839","4967 5901 8333 1825"
"u63dntg92fd1x972","pal12d8i6y14rgn8","2019-07-29 23:56:12","1120.46","7","836836444","PR836","8121 3383 8333 5567"
"u63dntg92fd1x972","5izqga7ko029vbil","2018-10-19 15:12:45","632.1","13","720011559","PR720","3885 8636 1907 5283"
"u63dntg92fd1x972","86oie2lmqdz4lke1","2022-07-20 05:11:05","472.49","8","822534173","PR822","8711 9622 5047 9267"
"rh36svqxsgwerymb","o8t0nwzzrqm4krm0","2023-01-18 07:57:25","1057.19","3","831470924","PR831","4512 3082 9214 3245"
"rh36svqxsgwerymb","mool2xb0jffzj2vt","2022-02-09 07:04:30","1082.35","1","882301921","PR882","8751 3457 9641 9320"
"rh36svqxsgwerymb","yg5kj7b8rs5spfbe","2021-08-12 04:52:22","1785.19","6","845888644","PR845","9947 3197 4345 6458"
"rh36svqxsgwerymb","19gqrlwqple69h7z","2022-05-24 08:41:42","1083.95","11","725126315","PR725","1798 9049 1519 1081"
"rh36svqxsgwerymb","qakuv0s555hnjthg","2022-10-19 19:56:31","1068.38","11","781941918","PR781","8690 7747 5967 1984"
"rh36svqxsgwerymb","wr5a4eb03s461r31","2019-12-19 11:42:40","348.47","5","851860420","PR851","5234 6145 3173 4580"
"rh36svqxsgwerymb","6bvct5o975shnnm5","2019-08-22 10:44:15","1424.94","11","856489885","PR856","2249 3587 5145 7898"
"rh36svqxsgwerymb","fj5ob574repzl3ex","2019-09-22 02:21:48","613.59","12","751382596","PR751","4081 8576 4010 6893"
"6jd2tfqqpp2rk103","h19uwfyjp5e63jfa","2019-02-08 05:01:51","766.36","2","823882875","PR823","3867 5383 6275 2196"
"yr423xyor9u10e9w","ntr7v4h0o2i6blew","2022-11-30 16:45:16","258.57","13","726738273","PR726","7243 6128 8434 5786"
"yr423xyor9u10e9w","fjsxyt8djrklk5k0","2021-12-31 14:36:41","1045.96","3","818473945","PR818","9967 9337 7290 7279"
"yr423xyor9u10e9w","ctwcf0g5z1dobeev","2021-08-13 11:54:17","420.23","7","883815187","PR883","5134 6319 9394 6928"
"yr423xyor9u10e9w","o9hnb68cgce3onmz","2019-06-22 00:30:16","535.53","3","873498669","PR873","1050 6935 7438 4172"
"xjltycs19jpzvnwi","ydpe7ivgtngs0k66","2019-10-28 12:16:08","709.42","1","782461323","PR782","4559 6004 4269 1710"
"xjltycs19jpzvnwi","km7rtxp5jlgm5kjw","2019-05-03 18:46:43","1351.92","11","786878092","PR786","7801 7404 7607 1461"
"xjltycs19jpzvnwi","05bfm2rej2m76pra","2021-12-31 19:13:00","683.47","4","772818961","PR772","8587 8964 4317 6302"
"xjltycs19jpzvnwi","bfmkbs78rz83xnjy","2021-10-02 01:24:40","1146.55","12","761965122","PR761","7213 5571 6272 3169"
"xjltycs19jpzvnwi","6to12nhh10iirv8p","2021-11-03 18:13:56","1071.62","10","812374182","PR812","6412 9322 2866 6574"
"xjltycs19jpzvnwi","316z6n8uo0xllvhf","2018-10-30 19:30:56","879.34","6","742326575","PR742","5275 7171 8591 8337"
"xjltycs19jpzvnwi","oy1fww5w7hb7wyx4","2019-03-05 00:56:02","1407.35","13","774365973","PR774","8907 3891 3791 1889"
"ppc393jd3n4xwlyd","esjbv7om6mrtw8ae","2021-04-01 22:01:56","861.94","2","784357994","PR784","2400 5543 7953 1288"
"ppc393jd3n4xwlyd","ko0zy9cuypu3byww","2022-08-05 20:26:53","1493.02","13","853861001","PR853","2135 5687 9899 9245"
"ppc393jd3n4xwlyd","j7jbo4puion7608g","2020-11-21 23:44:54","1757.7","14","739680160","PR739","3563 8499 7718 6072"
"ppc393jd3n4xwlyd","t7r171z9gajv8xmp","2020-11-13 12:18:46","1148.35","2","730990555","PR730","6151 8230 8141 5465"
"ppc393jd3n4xwlyd","ly1rxhxxuoh1ayjj","2023-01-04 13:24:57","1019.7","15","710076674","PR710","3260 5070 1094 8402"
"ppc393jd3n4xwlyd","hszwjsv627qisi7s","2021-08-30 21:58:14","1510.42","10","896106710","PR896","5534 7271 7864 8503"
"ppc393jd3n4xwlyd","fbskutnwfs8atdq8","2018-09-14 05:21:42","1716.66","13","888285553","PR888","4508 6956 1045 1898"
"ppc393jd3n4xwlyd","5m9n5eu9zondy2x8","2021-12-04 20:23:21","1606.51","10","762450816","PR762","5428 7240 9069 4824"
"ppc393jd3n4xwlyd","le7wa0fdmr865v8z","2021-06-16 23:08:26","920.2","5","855238662","PR855","6546 1184 4420 1347"
"ppc393jd3n4xwlyd","ghk9ntklr0gu0z24","2019-12-13 14:02:23","1928.82","12","707849928","PR707","1429 4222 7919 4361"
"ors1npkj0lnx95dv","umfbvm3yt0l911gf","2021-03-15 01:53:31","723.68","4","746649620","PR746","2425 5718 7066 7487"
"ors1npkj0lnx95dv","fo95ajgdxx20tqb8","2021-03-05 21:24:25","861.88","10","895557886","PR895","9231 3574 8724 3983"
"k32iczhxupon11pi","885fu0m4fx2uf962","2019-07-31 05:00:05","752.72","3","882095630","PR882","6801 3690 1358 4516"
"k32iczhxupon11pi","zrfar6sn1ig62ew4","2020-04-20 22:00:31","452.07","9","838068924","PR838","9752 2474 1669 1055"
"k32iczhxupon11pi","ui9d3p7z0i0e618j","2020-04-05 19:11:14","945.99","12","810289718","PR810","7786 5858 6505 5133"
"k32iczhxupon11pi","ioatqghf4aqiiu4b","2021-09-30 02:22:09","1038.61","2","776885730","PR776","6931 8516 5881 9752"
"k32iczhxupon11pi","yk97rzmn77marupy","2021-12-04 07:19:06","1316.62","13","734691467","PR734","2141 5477 9344 9686"
"k32iczhxupon11pi","264yev623v41pgz7","2019-11-05 07:51:16","1380.31","5","837673077","PR837","8295 5374 7978 7176"
"1nkwsfwikgfecpj6","4ps4bkm5r9p598nj","2019-10-31 03:35:23","670.5","9","748196245","PR748","5702 8145 1720 7442"
"1nkwsfwikgfecpj6","rbjufiwdkc5sq0gj","2021-10-19 08:04:40","880.03","11","735199868","PR735","1575 5120 5058 4508"
"1nkwsfwikgfecpj6","4qgu6itf40zbmh65","2019-10-30 22:16:09","506.27","12","793956653","PR793","2648 9224 8488 6047"
"1nkwsfwikgfecpj6","bq6afcysk41b18q3","2022-01-27 19:56:14","702.93","7","739861459","PR739","5726 3596 4185 8098"
"1nkwsfwikgfecpj6","5l1if4utn9hwkoi2","2019-12-28 16:22:14","1162.43","6","729814863","PR729","3080 1822 3484 3966"
"qhaocf4r61rdkkfm","z8bmxwvi282majgb","2019-02-21 17:07:21","1266.58","10","877581613","PR877","6706 1022 8410 4153"
"wos5mzcph180mxfw","903r6arhhmq38kxh","2018-08-22 01:40:27","1262.72","11","744292433","PR744","7801 2791 7747 3966"
"35u0b7iijuoca1mc","luupg18j0f0joo7b","2021-05-14 09:00:12","870.07","5","735977647","PR735","7703 6931 9791 3393"
"35u0b7iijuoca1mc","lu5estxsftat8knn","2019-03-30 06:34:46","1029.81","13","775518489","PR775","4013 6462 4884 7377"
"35u0b7iijuoca1mc","kj8vgupmskosrgla","2020-09-15 13:08:46","489.81","6","847385975","PR847","2032 8049 2072 3094"
"35u0b7iijuoca1mc","nm13b951kp6f50ke","2021-10-14 13:55:59","1194.02","9","891633678","PR891","7902 5366 5105 9527"
"35u0b7iijuoca1mc","gkkbzrmbg78rpgdt","2020-11-12 09:40:38","960.36","2","766141514","PR766","5151 8170 1821 5364"
"35u0b7iijuoca1mc","robr15r6gfpfji0k","2022-12-12 20:52:17","1297.65","13","825333100","PR825","2246 8727 7350 1744"
"37obnel1947dznhc","fyz01y5767jj2i17","2018-06-08 00:43:27","1385.07","14","796153110","PR796","2390 6754 4849 7315"
"37obnel1947dznhc","t5ychdur9hnwv64x","2022-08-25 16:08:29","1170.05","11","839099585","PR839","5720 4172 4467 9751"
"37obnel1947dznhc","ndm463aitn4q2fs1","2018-09-19 03:55:04","1388.82","10","868722746","PR868","1831 4505 5113 9835"
"37obnel1947dznhc","ajqr7cjszxxu8dk2","2021-12-28 02:45:52","792.95","8","781959228","PR781","9197 6799 3163 4621"
"37obnel1947dznhc","s5ls5c2h08hvxg31","2021-01-21 17:04:43","793.67","8","729804240","PR729","9703 2400 6962 9031"
"37obnel1947dznhc","o0lzsb7eoipe0so0","2022-11-11 11:47:43","1288.84","15","828373317","PR828","8977 5643 4604 3563"
"37obnel1947dznhc","vknbv8rtil8mgsiw","2019-11-13 16:19:35","1032.63","9","892114400","PR892","4528 4108 3807 9981"
"37obnel1947dznhc","w0ikzqdiwuhlu3to","2020-10-29 11:42:59","1007.57","10","739922435","PR739","7716 7214 2172 3262"
"37obnel1947dznhc","ajwv1yeqymlcmx1s","2021-02-09 04:21:14","1945.76","1","851783353","PR851","6131 9759 6277 5037"
"37obnel1947dznhc","hgd806dy4dima4gj","2022-08-16 08:17:09","1760.21","5","745132748","PR745","1741 3335 2165 2747"
"ne9rjf5fa6cdm9av","fmot1zntlzhnbkd0","2019-11-27 22:40:24","1293.7","2","787177123","PR787","9074 4596 8463 4628"
"ne9rjf5fa6cdm9av","2irsl9qrc4uwo2hz","2021-01-09 16:57:17","1186.91","12","804148219","PR804","9959 6905 4254 5723"
"ne9rjf5fa6cdm9av","7f33cn33hn9a9krm","2021-11-01 10:51:02","977.26","4","839890508","PR839","3486 3262 2681 4070"
"ne9rjf5fa6cdm9av","kyx4xajnaolljl49","2020-12-27 11:52:17","979.29","14","733867796","PR733","9456 4810 7190 1666"
"ne9rjf5fa6cdm9av","q9435pimkai3jaj8","2020-09-04 16:07:00","897.38","8","793302786","PR793","4502 2266 8715 5267"
"ne9rjf5fa6cdm9av","s6xrkz8e06qj6vyt","2019-07-08 11:15:22","1557.59","11","804733474","PR804","5773 3756 6157 7164"
"ne9rjf5fa6cdm9av","jimz4umz34p7e6vz","2018-05-12 20:03:43","1133.46","15","770582901","PR770","4097 5674 6267 8022"
"ne9rjf5fa6cdm9av","sli0e6x2vpryxozr","2020-03-07 01:35:15","563.18","15","888600529","PR888","6735 6428 9148 6348"
"ne9rjf5fa6cdm9av","fz7y9olwy6bw99n6","2018-06-24 16:04:43","1861.63","1","814255598","PR814","2294 2773 4152 6089"
"k7pe0dme9q1lqp11","gm03ioiz1oq27v7l","2018-08-07 05:06:31","1339.15","15","818664506","PR818","6026 6718 1736 9801"
"k7pe0dme9q1lqp11","03y9yxzmxqyb1g6e","2018-05-14 02:09:55","646.04","14","842107133","PR842","8877 4587 8798 7898"
"k7pe0dme9q1lqp11","4sdbrrsk43h07qq3","2022-10-16 23:43:06","1098.19","8","798540139","PR798","6605 7569 7060 9060"
"1qx93pou134acjfx","7e8oy9avzpycqvx7","2018-08-02 05:37:13","777.16","9","727752337","PR727","4259 4791 8837 8738"
"1qx93pou134acjfx","4pc0j7hkiyxg49vf","2019-11-25 15:34:53","620.96","8","841686173","PR841","4380 8003 3342 3889"
"1qx93pou134acjfx","4j25t209t5pexu3s","2022-01-19 02:43:33","547.82","6","770490477","PR770","9647 6953 8377 1237"
"1qx93pou134acjfx","pydfqd7qz1jalm39","2018-03-31 10:37:59","815.01","3","804898298","PR804","4894 2188 1636 6284"
"1qx93pou134acjfx","hf3qeheoaw13yh84","2020-08-15 22:56:53","1218.3","13","868113376","PR868","9394 1040 1653 4468"
"1qx93pou134acjfx","3f1uz973xy1lvo1p","2022-07-11 02:51:37","680.63","5","701069683","PR701","1121 9124 9158 1535"
"1qx93pou134acjfx","iyad1fv69wss8fc3","2019-10-30 01:06:14","699.15","5","808885594","PR808","8905 9865 3728 7793"
"1qx93pou134acjfx","zif8ufnqx8am5jvw","2019-02-17 07:30:28","1204.66","12","840193515","PR840","4194 6625 2051 4775"
"1qx93pou134acjfx","jj0aydo1qft0m4xk","2018-09-30 23:01:02","932.61","5","839388057","PR839","9368 9498 9946 9604"
"d58nacr027y3yvf5","55q65tzkmhismfwk","2022-06-24 11:49:25","1268.56","11","879462463","PR879","9914 8191 4491 8890"
"d58nacr027y3yvf5","9f3hgoscxlkbavsl","2021-11-23 16:58:11","1328.72","4","755857914","PR755","4382 5058 8934 7079"
"d58nacr027y3yvf5","z6x0nuauf20jxl8m","2020-06-27 17:32:34","830.15","11","728490568","PR728","8771 6097 2991 7160"
"d58nacr027y3yvf5","z2zohwtzdbwbq8ph","2022-02-11 05:08:03","447.46","10","888864777","PR888","3118 2991 8939 5399"
"d58nacr027y3yvf5","wq7zpbpbzpeyldag","2020-07-10 15:08:16","790.45","15","799009833","PR799","5916 7228 1546 8372"
"d58nacr027y3yvf5","8tzymd1okd755il2","2022-04-29 00:40:07","1653.39","1","777327628","PR777","9479 5867 8503 7468"
"d58nacr027y3yvf5","bcswo5ry9zr3z5un","2020-06-15 06:45:17","1868.15","8","859378112","PR859","1069 8769 9762 8332"
